mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__batch_size,param_clf__hidden_layer_sizes,param_clf__learning_rate_init,param_clf__solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
48.34564828872681,0.0,0.06395125389099121,0.0,relu,0.0001,128,"(256, 128, 64)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8847944142746315,0.8847944142746315,0.0,54
97.60094714164734,0.0,0.17943501472473145,0.0,relu,0.0001,128,"(512, 256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9022498060512025,0.9022498060512025,0.0,14
110.42723393440247,0.0,0.17635560035705566,0.0,relu,0.0001,128,"(512, 256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8770364623739333,0.8770364623739333,0.0,90
83.70371150970459,0.0,0.09429383277893066,0.0,relu,0.0001,128,"(300, 200, 100)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.9092319627618308,0.9092319627618308,0.0,2
54.227668046951294,0.0,0.0945131778717041,0.0,relu,0.0001,128,"(300, 200, 100)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 128, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.877812257564003,0.877812257564003,0.0,87
53.292020320892334,0.0,0.05798459053039551,0.0,relu,0.0001,256,"(256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8941039565554694,0.8941039565554694,0.0,27
45.23600912094116,0.0,0.08176279067993164,0.0,relu,0.0001,256,"(256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8797517455391777,0.8797517455391777,0.0,77
94.36732792854309,0.0,0.23317313194274902,0.0,relu,0.0001,256,"(512, 256)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8886733902249806,0.8886733902249806,0.0,42
83.52835965156555,0.0,0.14867258071899414,0.0,relu,0.0001,256,"(512, 256)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8700543056633049,0.8700543056633049,0.0,121
30.840612173080444,0.0,0.06448006629943848,0.0,relu,0.0001,256,"(256, 128, 64)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8646237393328161,0.8646237393328161,0.0,125
62.173561811447144,0.0,0.06865620613098145,0.0,relu,0.0001,256,"(256, 128, 64)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (256, 128, 64), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8762606671838634,0.8762606671838634,0.0,95
101.06313180923462,0.0,0.1654376983642578,0.0,relu,0.0001,256,"(512, 256, 128)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8964313421256789,0.8964313421256789,0.0,20
89.11606407165527,0.0,0.18621349334716797,0.0,relu,0.0001,256,"(512, 256, 128)",0.01,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (512, 256, 128), 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8774243599689682,0.8774243599689682,0.0,88
77.32710552215576,0.0,0.09508275985717773,0.0,relu,0.0001,256,"(300, 200, 100)",0.001,adam,"{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__batch_size': 256, 'clf__hidden_layer_sizes': (300, 200, 100), 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8925523661753297,0.8925523661753297,0.0,30
