mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__learning_rate_init,param_clf__solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
21.018171548843384,0.0,0.019097566604614258,0.0,tanh,0.0001,"(100,)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7676493405740884,0.7676493405740884,0.0,125
8.586206436157227,0.0,0.017933130264282227,0.0,tanh,0.0001,"(100,)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.821567106283941,0.821567106283941,0.0,101
21.052404165267944,0.0,0.01773834228515625,0.0,tanh,0.0001,"(100,)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8638479441427463,0.8638479441427463,0.0,65
40.31986951828003,0.0,0.03128170967102051,0.0,tanh,0.0001,"(200,)",constant,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8762606671838634,0.8762606671838634,0.0,43
40.733985900878906,0.0,0.03312087059020996,0.0,tanh,0.0001,"(200,)",constant,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7699767261442979,0.7699767261442979,0.0,121
14.860494613647461,0.0,0.03176403045654297,0.0,tanh,0.0001,"(200,)",constant,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8010085337470908,0.8010085337470908,0.0,115
39.50523519515991,0.0,0.049657344818115234,0.0,tanh,0.0001,"(200,)",constant,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8603568657874321,0.8603568657874321,0.0,75
41.20139694213867,0.0,0.03459286689758301,0.0,tanh,0.0001,"(200,)",adaptive,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8762606671838634,0.8762606671838634,0.0,43
41.082162618637085,0.0,0.07628226280212402,0.0,tanh,0.0001,"(200,)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7699767261442979,0.7699767261442979,0.0,121
15.132500171661377,0.0,0.054522037506103516,0.0,tanh,0.0001,"(200,)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8010085337470908,0.8010085337470908,0.0,115
40.21358394622803,0.0,0.03163623809814453,0.0,tanh,0.0001,"(200,)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8603568657874321,0.8603568657874321,0.0,75
29.595820426940918,0.0,0.025673627853393555,0.0,tanh,0.0001,"(100, 100)",constant,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8758727695888285,0.8758727695888285,0.0,45
34.80120515823364,0.0,0.02486276626586914,0.0,tanh,0.0001,"(100, 100)",constant,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.8017843289371606,0.8017843289371606,0.0,111
10.307595252990723,0.0,0.025743961334228516,0.0,tanh,0.0001,"(100, 100)",constant,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8293250581846393,0.8293250581846393,0.0,89
35.12266302108765,0.0,0.04600167274475098,0.0,tanh,0.0001,"(100, 100)",constant,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.86966640806827,0.86966640806827,0.0,61
29.75335168838501,0.0,0.02464771270751953,0.0,tanh,0.0001,"(100, 100)",adaptive,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8758727695888285,0.8758727695888285,0.0,45
35.46393346786499,0.0,0.03211212158203125,0.0,tanh,0.0001,"(100, 100)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.8017843289371606,0.8017843289371606,0.0,111
10.245550155639648,0.0,0.02538132667541504,0.0,tanh,0.0001,"(100, 100)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8293250581846393,0.8293250581846393,0.0,89
35.27556824684143,0.0,0.024088621139526367,0.0,tanh,0.0001,"(100, 100)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.86966640806827,0.86966640806827,0.0,61
49.92433500289917,0.0,0.0431058406829834,0.0,tanh,0.0001,"(200, 100)",constant,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.86966640806827,0.86966640806827,0.0,61
64.92071795463562,0.0,0.06726694107055664,0.0,tanh,0.0001,"(200, 100)",constant,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7994569433669512,0.7994569433669512,0.0,117
18.734360694885254,0.0,0.04350399971008301,0.0,tanh,0.0001,"(200, 100)",constant,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8025601241272304,0.8025601241272304,0.0,109
65.92704176902771,0.0,0.047211408615112305,0.0,tanh,0.0001,"(200, 100)",constant,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8700543056633049,0.8700543056633049,0.0,57
49.49449849128723,0.0,0.0433201789855957,0.0,tanh,0.0001,"(200, 100)",adaptive,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.86966640806827,0.86966640806827,0.0,61
65.50515913963318,0.0,0.04254436492919922,0.0,tanh,0.0001,"(200, 100)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7994569433669512,0.7994569433669512,0.0,117
17.94856071472168,0.0,0.043682098388671875,0.0,tanh,0.0001,"(200, 100)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8025601241272304,0.8025601241272304,0.0,109
65.79823803901672,0.0,0.04245591163635254,0.0,tanh,0.0001,"(200, 100)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8700543056633049,0.8700543056633049,0.0,57
22.023330450057983,0.0,0.022216796875,0.0,tanh,0.001,"(100,)",constant,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8622963537626067,0.8622963537626067,0.0,71
21.167587995529175,0.0,0.02794671058654785,0.0,tanh,0.001,"(100,)",constant,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7676493405740884,0.7676493405740884,0.0,125
9.64921236038208,0.0,0.018568754196166992,0.0,tanh,0.001,"(100,)",constant,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.825833979829325,0.825833979829325,0.0,93
21.250006437301636,0.0,0.02735590934753418,0.0,tanh,0.001,"(100,)",constant,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8638479441427463,0.8638479441427463,0.0,65
22.407241582870483,0.0,0.01822519302368164,0.0,tanh,0.001,"(100,)",adaptive,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8622963537626067,0.8622963537626067,0.0,71
21.5913188457489,0.0,0.028212547302246094,0.0,tanh,0.001,"(100,)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7676493405740884,0.7676493405740884,0.0,125
9.679582834243774,0.0,0.018166065216064453,0.0,tanh,0.001,"(100,)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.825833979829325,0.825833979829325,0.0,93
21.664456605911255,0.0,0.019886255264282227,0.0,tanh,0.001,"(100,)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8638479441427463,0.8638479441427463,0.0,65
41.25564193725586,0.0,0.061563968658447266,0.0,tanh,0.001,"(200,)",constant,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8770364623739333,0.8770364623739333,0.0,39
39.56424283981323,0.0,0.0313715934753418,0.0,tanh,0.001,"(200,)",constant,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7699767261442979,0.7699767261442979,0.0,121
12.224120616912842,0.0,0.03301596641540527,0.0,tanh,0.001,"(200,)",constant,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8254460822342902,0.8254460822342902,0.0,95
40.61891150474548,0.0,0.05277371406555176,0.0,tanh,0.001,"(200,)",constant,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8607447633824671,0.8607447633824671,0.0,73
42.576077461242676,0.0,0.03445315361022949,0.0,tanh,0.001,"(200,)",adaptive,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8770364623739333,0.8770364623739333,0.0,39
39.724698305130005,0.0,0.03128647804260254,0.0,tanh,0.001,"(200,)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7699767261442979,0.7699767261442979,0.0,121
11.739993333816528,0.0,0.03221726417541504,0.0,tanh,0.001,"(200,)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8254460822342902,0.8254460822342902,0.0,95
40.0408411026001,0.0,0.0314030647277832,0.0,tanh,0.001,"(200,)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8607447633824671,0.8607447633824671,0.0,73
33.43901181221008,0.0,0.02444624900817871,0.0,tanh,0.001,"(100, 100)",constant,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.877812257564003,0.877812257564003,0.0,35
35.77792572975159,0.0,0.02457451820373535,0.0,tanh,0.001,"(100, 100)",constant,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.8017843289371606,0.8017843289371606,0.0,111
8.56387448310852,0.0,0.024778127670288086,0.0,tanh,0.001,"(100, 100)",constant,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8355314197051978,0.8355314197051978,0.0,85
35.05377125740051,0.0,0.0234677791595459,0.0,tanh,0.001,"(100, 100)",constant,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8700543056633049,0.8700543056633049,0.0,57
30.472172498703003,0.0,0.013731002807617188,0.0,tanh,0.001,"(100, 100)",adaptive,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.877812257564003,0.877812257564003,0.0,35
32.70617961883545,0.0,0.01667642593383789,0.0,tanh,0.001,"(100, 100)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.8017843289371606,0.8017843289371606,0.0,111
8.505870342254639,0.0,0.024593114852905273,0.0,tanh,0.001,"(100, 100)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8355314197051978,0.8355314197051978,0.0,85
27.205726385116577,0.0,0.015935182571411133,0.0,tanh,0.001,"(100, 100)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (100, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8700543056633049,0.8700543056633049,0.0,57
32.779667377471924,0.0,0.020818471908569336,0.0,tanh,0.001,"(200, 100)",constant,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8712179984484096,0.8712179984484096,0.0,53
38.008153438568115,0.0,0.02572035789489746,0.0,tanh,0.001,"(200, 100)",constant,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7994569433669512,0.7994569433669512,0.0,117
13.63725733757019,0.0,0.023920536041259766,0.0,tanh,0.001,"(200, 100)",constant,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8056633048875097,0.8056633048875097,0.0,107
38.19305753707886,0.0,0.026601314544677734,0.0,tanh,0.001,"(200, 100)",constant,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8704422032583398,0.8704422032583398,0.0,55
31.3019859790802,0.0,0.020396709442138672,0.0,tanh,0.001,"(200, 100)",adaptive,0.001,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'adam'}",0.8712179984484096,0.8712179984484096,0.0,53
36.82183504104614,0.0,0.024631738662719727,0.0,tanh,0.001,"(200, 100)",adaptive,0.001,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.001, 'clf__solver': 'sgd'}",0.7994569433669512,0.7994569433669512,0.0,117
12.155900716781616,0.0,0.023282766342163086,0.0,tanh,0.001,"(200, 100)",adaptive,0.01,adam,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'adam'}",0.8056633048875097,0.8056633048875097,0.0,107
36.52138304710388,0.0,0.0240170955657959,0.0,tanh,0.001,"(200, 100)",adaptive,0.01,sgd,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.01, 'clf__solver': 'sgd'}",0.8704422032583398,0.8704422032583398,0.0,55
